procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 101078864 106080 27453788    0    0     0     0 1789 14183  4  0 96  0  0
 2  0      0 101097344 106080 27434920    0    0     0     0 1911 19129  4  0 96  0  0
 1  0      0 101096928 106080 27434968    0    0     0    28 2050 19188  4  0 96  0  0
 3  0      0 101096496 106080 27434888    0    0     0     0 2088 19287  4  0 96  0  0
 1  0      0 101078944 106080 27453836    0    0     0     0 1739 14342  3  0 96  0  0
 2  0      0 101097424 106080 27434968    0    0     0     0 2017 19017  4  0 96  0  0
 2  0      0 101097248 106080 27434952    0    0     0     0 2094 18571  4  0 96  0  0
 4  0      0 101097344 106080 27434968    0    0     0    12 1734 19108  4  0 96  0  0
 3  0      0 101096704 106080 27435348    0    0     0     0 1891 16988  4  0 96  0  0
 2  0      0 101097776 106080 27434976    0    0     0   152 2089 19349  4  0 96  0  0
 3  0      0 101097856 106080 27434880    0    0     0     0 2058 20002  4  0 96  0  0
 2  0      0 101082272 106080 27447544    0    0     0     0 1886 14901  4  0 96  0  0
 4  0      0 101094960 106080 27434976    0    0     0    16 2091 20158  4  0 96  0  0
 4  0      0 101095952 106080 27435420    0    0     0     0 1771 15947  4  0 96  0  0
 1  0      0 101096704 106080 27434992    0    0     0     0 2070 19733  4  0 96  0  0
 4  0      0 101096472 106084 27434992    0    0     0   100 2110 19420  4  0 96  0  0
 1  0      0 101078336 106084 27453388    0    0     0     0 1778 15364  4  0 96  0  0
 2  0      0 101099360 106084 27434912    0    0     0     0 2060 19994  4  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 101099200 106084 27435436    0    0     0     0 1860 16224  4  0 96  0  0
 2  0      0 101099456 106084 27435008    0    0     0     0 1996 19289  4  0 96  0  0
 4  0      0 101099728 106084 27435008    0    0     0    24 1949 19503  4  0 96  0  0
 1  0      0 101081840 106084 27453404    0    0     0   108 1756 15440  4  0 96  0  0
 3  0      0 101100016 106084 27435436    0    0     0     0 2031 19626  4  0 96  0  0
 2  0      0 101089456 106084 27443728    0    0     0   284 2016 16027  4  0 96  0  0
 2  0      0 101098352 106084 27434984    0    0     0    12 1969 19494  4  0 96  0  0
 2  0      0 101093888 106084 27441276    0    0     0     0 1898 16369  4  0 96  0  0
 2  0      0 101100032 106084 27435048    0    0     0     0 2272 20005  4  0 96  0  0
 1  0      0 101099896 106084 27435444    0    0     0     0 1866 19020  4  0 96  0  0
 1  0      0 101082592 106084 27453804    0    0     0    96 1889 16560  4  0 96  0  0
 2  0      0 101101576 106084 27434984    0    0     0     0 2022 19590  4  0 96  0  0
 4  0      0 101098080 106084 27435476    0    0     0     0 2002 19301  4  0 96  0  0
 5  0      0 101084104 106084 27453628    0    0     0     0 1714 15671  4  0 96  0  0
 1  0      0 101102832 106084 27434872    0    0     0     0 2146 19697  4  0 96  0  0
 5  0      0 101081424 106084 27453644    0    0     0     0 1828 15694  4  0 96  0  0
 2  0      0 101100416 106084 27434840    0    0     0    40 2244 20535  4  0 96  0  0
 2  0      0 101100752 106084 27434872    0    0     0     0 2015 20301  4  0 96  0  0
 1  0      0 101082928 106084 27453644    0    0     0     0 1819 15390  4  0 96  0  0
 1  0      0 101102408 106084 27434844    0    0     0     0 2026 19725  4  0 96  0  0
 3  0      0 101101512 106084 27435304    0    0     0     0 1979 19254  4  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 101084416 106084 27453648    0    0     0    12 2001 16956  4  0 96  0  0
 3  0      0 101102896 106084 27434844    0    0     0     0 2144 20113  4  0 96  0  0
 5  0      0 101099128 106084 27440148    0    0     0     0 1813 16429  4  0 96  0  0
 2  0      0 101103568 106084 27434800    0    0     0     0 2157 20021  4  0 96  0  0
 2  0      0 101103176 106084 27435356    0    0     0    16 1813 16172  4  0 96  0  0
 2  0      0 101087104 106084 27452272    0    0     0    44 2014 19322  4  0 96  0  0
 2  0      0 101104320 106084 27434800    0    0     0     0 2087 20253  4  0 96  0  0
 5  0      0 101082928 106084 27453748    0    0     0     0 1896 15853  4  0 96  0  0
 4  0      0 101101408 106084 27434848    0    0     0     0 2027 20160  4  0 96  0  0
 1  0      0 101086608 106084 27453540    0    0     0     0 1794 16380  4  0 96  0  0
 1  0      0 101106608 106084 27434656    0    0     0    28 2024 20084  4  0 96  0  0
 1  0      0 101088288 106084 27453364    0    0     0     0 1886 15183  4  0 96  0  0
 1  0      0 101107032 106084 27434496    0    0     0     0 2076 19844  4  0 96  0  0
 3  0      0 101106640 106084 27434940    0    0     0     0 1965 19136  4  0 96  0  0
 1  0      0 101089800 106084 27453328    0    0     0     0 1939 16894  4  0 96  0  0
 4  0      0 101107808 106084 27434956    0    0     0   144 2105 19281  4  0 96  0  0
 5  0      0 101089952 106084 27453328    0    0     0     0 1813 15882  4  0 96  0  0
 3  0      0 101108448 106084 27434496    0    0     0     0 2119 19484  4  0 96  0  0
 4  0      0 101108336 106084 27434940    0    0     0     0 1989 20133  4  0 96  0  0
 2  0      0 101100472 106084 27439352    0    0     0   140 1914 16303  4  0 96  0  0
 3  0      0 101105088 106084 27434480    0    0     0    20 2095 20104  4  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 101104696 106084 27434936    0    0     0     0 1891 16179  4  0 96  0  0
 2  0      0 101105504 106084 27434496    0    0     0     0 1949 18915  4  0 96  0  0
 3  0      0 101104864 106084 27434984    0    0     0     0 1940 17213  4  0 96  0  0
 2  0      0 101086768 106084 27453312    0    0     0     0 2068 19211  4  0 96  0  0
 2  0      0 101106000 106084 27434496    0    0     0    28 2116 21007  4  0 96  0  0
 1  0      0 101087928 106084 27453344    0    0     0     0 1758 15362  4  0 96  0  0
 1  0      0 101106152 106092 27434492    0    0     0   156 2348 20567  4  0 96  0  0
 4  0      0 101104768 106092 27434916    0    0     0     0 1843 16435  4  0 96  0  0
 2  0      0 101106856 106092 27434492    0    0     0     0 1984 19094  4  0 96  0  0
 4  0      0 101106240 106092 27434936    0    0     0     0 1937 19324  4  0 96  0  0
 1  0      0 101084768 106092 27452900    0    0     0     0 1967 16140  4  0 96  0  0
 2  0      0 101103264 106092 27434492    0    0     0    84 1936 20174  4  0 96  0  0
 4  0      0 101102864 106092 27434492    0    0     0     0 1806 16439  4  0 96  0  0
 2  0      0 101093088 106092 27445140    0    0     0     0 1927 19426  4  0 96  0  0
 2  0      0 101104000 106092 27434508    0    0     0     8 2056 19402  4  0 96  0  0
 3  0      0 101103088 106092 27434556    0    0     0     0 1963 19395  4  0 96  0  0
 5  0      0 101085776 106092 27452972    0    0     0    32 1795 15845  4  0 96  0  0
 1  0      0 101085600 106092 27453392    0    0     0     0 1893 17864  4  0 96  0  0
 1  0      0 101089536 106092 27452984    0    0     0     0 2066 19572  4  0 96  0  0
 2  0      0 101103696 106092 27435064    0    0     0     0 1858 15494  4  0 96  0  0
 2  0      0 101105504 106092 27434576    0    0     0     0 1915 18260  4  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  1      0 101087424 106092 27451964    0    0     0    28 1750 15751  4  0 96  0  0
 1  0      0 101105920 106092 27434644    0    0     0     0 1978 19342  4  0 96  0  0
 2  0      0 101106504 106092 27434580    0    0     0     0 1640 15241  4  0 96  0  0
 2  0      0 101105608 106092 27435028    0    0     0     0 1844 16127  4  0 96  0  0
 2  0      0 101106928 106092 27434648    0    0     0     0 1869 17860  4  0 96  0  0
 5  0      0 101099312 106092 27440852    0    0     0     0 1838 15270  4  0 96  0  0
 4  0      0 101103504 106092 27434600    0    0     0    12 2057 18631  4  0 96  0  0
 2  0      0 101103840 106092 27434648    0    0     0     0 1879 15175  4  0 96  0  0
 1  0      0 101103456 106092 27435044    0    0     0     0 1872 18226  4  0 96  0  0
 1  0      0 101085608 106092 27452996    0    0     0    88 2032 16179  4  0 96  0  0
 4  0      0 101104368 106092 27434644    0    0     0     0 1811 18763  4  0 96  0  0
 3  0      0 101104448 106092 27435028    0    0     0   168 2104 16926  4  0 96  0  0
 4  0      0 101087104 106092 27452932    0    0     0     0 1959 18621  4  0 96  0  0
 2  0      0 101106336 106092 27434568    0    0     0     0 2142 19219  4  0 96  0  0
 1  0      0 101105720 106092 27435060    0    0     0     0 1964 19546  4  0 96  0  0
 3  0      0 101102656 106092 27434392    0    0     0     0 2056 20194  4  0 96  0  0
 1  0      0 101084832 106092 27452852    0    0     0    12 1902 16261  4  0 96  0  0
 4  0      0 101103312 106092 27434488    0    0     0     0 2241 19750  4  0 96  0  0
 5  0      0 101085744 106092 27452852    0    0     0     0 1788 15430  4  0 96  0  0
 2  0      0 101104480 106092 27434440    0    0     0     0 2192 20690  4  0 96  0  0
 3  0      0 101104336 106092 27434432    0    0     0     0 1911 18993  4  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 101086992 106092 27453296    0    0     0    28 2173 16435  4  0 96  0  0
 2  0      0 101105968 106092 27434428    0    0     0     0 2108 20487  4  0 96  0  0
 4  0      0 101105408 106092 27434856    0    0     0     0 2520 19898  4  0 96  0  0
 2  0      0 101091744 106092 27444592    0    0     0    16 1978 15655  4  0 96  0  0
 1  0      0 101105752 106092 27434444    0    0     0     0 2195 20885  4  0 96  0  0
 2  0      0 101105392 106092 27434448    0    0     0    52 1978 17604  4  0 96  0  0
 2  0      0 101083920 106092 27453244    0    0     0     0 2077 18984  4  0 96  0  0
 2  0      0 101102176 106092 27434432    0    0     0     4 1907 19187  4  0 96  0  0
 1  0      0 101084080 106092 27453264    0    0     0     0 2179 18305  4  0 96  0  0
 2  0      0 101102800 106092 27434444    0    0     0     0 2174 20492  4  0 96  0  0
 2  0      0 101102160 106092 27434448    0    0     0    32 2026 17570  4  0 96  0  0
 1  0      0 101085320 106092 27453248    0    0     0     0 1995 19050  4  0 96  0  0
 1  0      0 101103304 106092 27434428    0    0     0     0 2244 20380  4  0 96  0  0
 2  0      0 101102912 106092 27434432    0    0     0     0 2010 19061  4  0 96  0  0
 2  0      0 101103712 106092 27434444    0    0     0     0 1997 16791  4  0 96  0  0
 2  0      0 101104104 106092 27434904    0    0     0    28 2144 20400  4  0 96  0  0
 2  0      0 101103440 106092 27434432    0    0     0     0 2022 16316  4  0 96  0  0
 1  0      0 101100624 106092 27434428    0    0     0     0 2043 19282  4  0 96  0  0
 2  0      0 101103848 106092 27434432    0    0     0     0 1891 16730  4  0 96  0  0
 2  0      0 101096744 106092 27438800    0    0     0     0 1988 18961  4  0 96  0  0
 1  0      0 101100864 106092 27434428    0    0     0    28 2200 20262  4  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 101082800 106092 27453248    0    0     0    60 1766 14874  4  0 96  0  0
 2  0      0 101102288 106092 27434432    0    0     0     0 2150 20481  4  0 96  0  0
 4  0      0 101101392 106092 27434876    0    0     0     0 2043 20143  4  0 96  0  0
 5  0      0 101083296 106092 27452844    0    0     0     0 1950 16233  4  0 96  0  0
 1  0      0 101101552 106092 27434908    0    0     0    12 2048 20136  4  0 96  0  0
 4  0      0 101101384 106092 27434440    0    0     0     0 1971 18561  4  0 96  0  0
 1  0      0 101084288 106092 27453272    0    0     0     0 2069 17713  4  0 96  0  0
 4  0      0 101102576 106092 27434880    0    0     0     0 2176 20041  4  0 96  0  0
 4  0      0 101102160 106092 27434456    0    0     0     0 1949 16331  4  0 96  0  0
 2  0      0 101084480 106092 27449440    0    0     0   280 2135 19667  4  0 96  0  0
 1  0      0 101099424 106092 27434436    0    0     0     0 2161 20149  4  0 96  0  0
 1  0      0 101081360 106092 27453272    0    0     0     0 1833 15554  4  0 96  0  0
 2  0      0 101082208 106092 27452360    0    0     0     0 2140 19948  4  0 96  0  0
 2  0      0 101100432 106092 27434436    0    0     0    16 1981 19812  4  0 96  0  0
 1  0      0 101100032 106092 27434864    0    0     0    32 2095 19081  4  0 96  0  0
 2  0      0 101099864 106092 27434440    0    0     0     0 1867 15599  4  0 96  0  0
 1  0      0 101082032 106092 27453304    0    0     0     0 2040 18877  4  0 96  0  0
 1  0      0 101081856 106092 27453256    0    0     0     0 1959 19603  4  0 96  0  0
 4  0      0 101099856 106092 27434864    0    0     0     0 2016 19946  4  0 96  0  0
 2  0      0 101099936 106092 27434440    0    0     0    28 2134 19666  4  0 96  0  0
 4  0      0 101099776 106092 27434912    0    0     0     0 2042 18771  4  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 101082448 106092 27452832    0    0     0     0 1845 16387  4  0 96  0  0
 1  0      0 101082296 106092 27453272    0    0     0     0 2032 19141  4  0 96  0  0
 2  0      0 101085408 106092 27449552    0    0     0     4 1970 19519  4  0 96  0  0
 2  0      0 101100360 106092 27434516    0    0     0    12 1991 19167  4  0 96  0  0
 4  0      0 101100752 106092 27434928    0    0     0     0 1996 19409  4  0 96  0  0
 4  0      0 101100576 106092 27434488    0    0     0     0 1975 18894  4  0 96  0  0
 4  0      0 101099664 106092 27434960    0    0     0     0 1974 16307  4  0 96  0  0
 2  0      0 101097344 106092 27434468    0    0     0     0 2319 18277  4  0 96  0  0
 1  0      0 101097680 106092 27434564    0    0     0    28 1959 19811  4  0 96  0  0
 1  0      0 101097024 106092 27434548    0    0     0     0 2048 19258  4  0 96  0  0
 1  0      0 101096624 106092 27434960    0    0     0     0 2154 19725  4  0 96  0  0
 3  0      0 101096704 106092 27434552    0    0     0     0 1852 17452  4  0 96  0  0
 3  0      0 101100168 106092 27434928    0    0     0     0 2080 19084  4  0 96  0  0
 5  0      0 101093240 106092 27440784    0    0     0    24 2012 19403  4  0 96  0  0
 2  0      0 101097680 106092 27434452    0    0     0     0 2005 18882  4  0 96  0  0
 2  0      0 101097520 106092 27434564    0    0     0     0 2119 19420  4  0 96  0  0
 2  0      0 101097096 106092 27434548    0    0     0     0 2067 19217  4  0 96  0  0
 4  0      0 101096928 106092 27434532    0    0     0     0 1981 18800  4  0 96  0  0
 2  0      0 101096544 106092 27434976    0    0     0    12 1947 18238  4  0 96  0  0
 3  0      0 101096368 106092 27434452    0    0     0    52 1979 17592  4  0 96  0  0
 5  0      0 101089424 106092 27445140    0    0     0     0 2002 18369  4  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 101097760 106092 27434452    0    0     0     0 2053 18454  4  0 96  0  0
 2  0      0 101097088 106092 27434568    0    0     0     0 2033 20093  4  0 96  0  0
 2  0      0 101096952 106092 27434980    0    0     0    32 2016 19565  4  0 96  0  0
 4  0      0 101096528 106092 27434508    0    0     0     0 1832 18493  4  0 96  0  0
 3  0      0 101095104 106092 27434980    0    0     0     0 2071 19592  4  0 96  0  0
 3  0      0 101095440 106092 27434032    0    0     0     0 2340 19084  4  0 96  0  0
 1  0      0 101077376 106092 27453372    0    0     0   264 2253 16304  4  0 96  0  0
 2  0      0 101095856 106092 27434460    0    0     0    60 2037 19900  4  0 96  0  0
 2  0      0 101095440 106092 27434572    0    0     0     0 2089 19497  4  0 96  0  0
 2  0      0 101094792 106092 27434984    0    0     0     0 2055 19822  4  0 96  0  0
 1  0      0 101095104 106092 27434084    0    0     0     0 1937 18787  4  0 96  0  0
 2  0      0 101094208 106092 27434984    0    0     0     4 2062 18688  4  0 96  0  0
 4  0      0 101094792 106092 27434464    0    0     0    28 1992 16983  4  0 96  0  0
 1  0      0 101095600 106092 27434556    0    0     0     0 2084 17878  4  0 96  0  0
 3  0      0 101095432 106092 27434004    0    0     0     0 1945 18706  4  0 96  0  0
 2  0      0 101095544 106092 27435000    0    0     0     0 1908 19234  4  0 96  0  0
 2  0      0 101095872 106092 27434560    0    0     0     0 2077 17406  4  0 96  0  0
 1  0      0 101078288 106092 27453360    0    0     0    12 1913 17806  4  0 96  0  0
 2  0      0 101097776 106092 27434556    0    0     0     0 2034 19701  4  0 96  0  0
 2  0      0 101097600 106092 27434460    0    0     0     0 1996 19509  4  0 96  0  0
 1  0      0 101097472 106092 27434576    0    0     0     0 1968 18853  4  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 101097056 106092 27435016    0    0     0     0 2071 17878  4  0 96  0  0
 4  0      0 101079200 106092 27453392    0    0     0    16 1970 17269  4  0 96  0  0
 1  0      0 101079040 106092 27453376    0    0     0     0 2033 18688  4  0 96  0  0
 4  0      0 101097584 106092 27434936    0    0     0     0 2026 18175  4  0 96  0  0
 1  0      0 101098352 106092 27434132    0    0     0     0 1882 17353  4  0 96  0  0
 4  0      0 101098240 106092 27434888    0    0     0     0 1968 17962  4  0 96  0  0
 2  0      0 101096192 106092 27434572    0    0     0    12 1922 18728  4  0 96  0  0
 2  0      0 101095296 106092 27434984    0    0     0     0 2048 19577  4  0 96  0  0
 2  0      0 101095360 106092 27434540    0    0     0     0 1973 19116  4  0 96  0  0
 2  0      0 101094712 106092 27434984    0    0     0     0 1845 18643  4  0 96  0  0
 2  0      0 101098160 106092 27434936    0    0     0     0 1938 17286  4  0 96  0  0
 4  0      0 101077208 106092 27453376    0    0     0    28 1894 18794  4  0 96  0  0
 1  0      0 101077288 106092 27453280    0    0     0    48 2109 19482  4  0 96  0  0
 1  0      0 101095296 106092 27434544    0    0     0     0 2089 19422  4  0 96  0  0
 3  0      0 101095592 106092 27434556    0    0     0     0 1957 19425  4  0 96  0  0
 2  0      0 101094960 106092 27434512    0    0     0     0 1906 17693  4  0 96  0  0
 2  0      0 101088448 106092 27442300    0    0     0    28 1921 17014  4  0 96  0  0
 2  0      0 101096848 106092 27434460    0    0     0     4 2267 19466  4  0 96  0  0
 3  0      0 101095968 106092 27435032    0    0     0    92 1977 18359  4  0 96  0  0
 1  0      0 101078872 106092 27453408    0    0     0     0 2084 17421  4  0 96  0  0
 4  0      0 101098096 106092 27434512    0    0     0     0 2114 19617  4  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 101088256 106092 27446656    0    0     0    20 2024 16010  4  0 96  0  0
 4  0      0 101099464 106092 27434464    0    0     0     0 2052 19820  4  0 96  0  0
 5  0      0 101081872 106092 27453428    0    0     0     0 2042 16132  4  0 96  0  0
 4  0      0 101100592 106092 27434136    0    0     0     0 1983 19553  4  0 96  0  0
 5  0      0 101095616 106092 27435936    0    0     0     0 2063 16862  4  0 96  0  0
 2  0      0 101097168 106092 27434560    0    0     0    28 2139 19508  4  0 96  0  0
 3  0      0 101097032 106092 27434468    0    0     0     0 1895 17514  4  0 96  0  0
 2  0      0 101097144 106092 27434576    0    0     0     0 2296 18145  4  0 96  0  0
 4  0      0 101096752 106092 27434572    0    0     0     0 2056 19560  4  0 96  0  0
 1  0      0 101079928 106092 27453372    0    0     0     0 2037 16888  4  0 96  0  0
 4  0      0 101098432 106092 27434572    0    0     0    28 2029 19680  4  0 96  0  0
 1  0      0 101080096 106092 27453292    0    0     0     0 1975 16919  4  0 96  0  0
 2  0      0 101099024 106092 27434584    0    0     0     0 2162 20203  4  0 96  0  0
 4  0      0 101099104 106092 27434188    0    0     0     0 2025 20715  4  0 96  0  0
 2  0      0 101095848 106092 27434664    0    0     0     0 2012 16530  4  0 96  0  0
 2  0      0 101099520 106092 27434332    0    0     0    12 2120 20377  4  0 96  0  0
 5  0      0 101078112 106092 27453596    0    0     0     0 1874 15215  4  0 96  0  0
 2  0      0 101095872 106092 27435156    0    0     0     0 2122 19502  4  0 96  0  0
 4  0      0 101096208 106092 27435280    0    0     0     0 1835 16456  4  0 96  0  0
 1  0      0 101078608 106092 27453596    0    0     0     0 2056 19832  4  0 96  0  0
 1  0      0 101097840 106092 27434728    0    0     0    12 2093 20168  4  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 101079280 106092 27453528    0    0     0     0 1704 15226  4  0 96  0  0
 1  0      0 101097536 106092 27435124    0    0     0     0 2109 19661  4  0 96  0  0
 2  0      0 101094032 106092 27435216    0    0     0     0 1846 17148  4  0 96  0  0
 2  0      0 101094872 106092 27435316    0    0     0     0 2042 18676  4  0 96  0  0
 4  0      0 101094920 106092 27434336    0    0     0    16 1979 19020  4  0 96  0  0
 5  0      0 101076600 106092 27453552    0    0     0    36 2002 15797  4  0 96  0  0
 2  0      0 101083496 106092 27446412    0    0     0     0 2222 19696  4  0 96  0  0
 1  0      0 101095040 106092 27434732    0    0     0     0 1968 18619  4  0 96  0  0
 1  0      0 101077200 106092 27453648    0    0     0     0 1858 16628  4  0 96  0  0
 1  0      0 101095712 106092 27435160    0    0     0   108 2164 20371  4  0 96  0  0
 1  0      0 101077888 106092 27453224    0    0     0   508 1831 15765  4  0 96  0  0
 1  0      0 101095896 106092 27435244    0    0     0    12 2186 20020  4  0 96  0  0
 3  0      0 101095984 106092 27435224    0    0     0     0 1948 18886  4  0 96  0  0
 5  0      0 101078144 106092 27453524    0    0     0     0 1979 16667  4  0 96  0  0
 2  0      0 101097296 106092 27435224    0    0     0     0 2195 19650  4  0 96  0  0
 1  0      0 101096384 106092 27435180    0    0     0     0 1810 16950  4  0 96  0  0
 4  0      0 101075432 106092 27453524    0    0     0    76 1964 18780  4  0 96  0  0
 0  0      0 101223616 106092 27434684    0    0     0     0 2655 19311  3  0 96  0  0
 1  0      0 100777040 106092 27434728    0    0     0    64  619  479  1  0 98  0  0
 2  0      0 100232232 106092 27544112    0    0     0     0  463  249  1  0 98  0  0
 2  0      0 100397168 106092 27434792    0    0     0     0 1203  565  2  1 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 100116448 106092 27568536    0    0     0     0 3552 3462  3  1 97  0  0
 2  0      0 100372200 106092 27434808    0    0     0     0 1278 3983  2  1 97  0  0
 2  0      0 100292064 106092 27434808    0    0     0    56  776  430  2  0 97  0  0
 2  0      0 99786912 106092 28024036    0    0     0     0  847  447  1  1 98  0  0
 1  0      0 100375936 106092 27434844    0    0     0     0 1117 3744  3  0 96  0  0
 1  0      0 99713488 106092 27975356    0    0     0     0  480  381  1  1 98  0  0
 2  0      0 100376928 106092 27434668    0    0     0     0 1399 3698  3  1 96  0  0
 1  0      0 99893632 106092 27797928    0    0     0    12  449  290  1  1 98  0  0
 2  0      0 100375312 106092 27434620    0    0     0     0 1293 3711  2  1 97  0  0
 1  0      0 100178008 106092 27512544    0    0     0     0  564  400  2  0 98  0  0
 4  0      0 100374704 106092 27434688    0    0     0     0  949  427  1  1 97  0  0
 1  0      0 100311456 106092 27434688    0    0     0     0  835 3525  3  0 97  0  0
 2  0      0 100376192 106092 27434688    0    0     0    12  968  453  1  1 98  0  0
 1  0      0 100344688 106092 27434692    0    0     0     0  984 3763  3  0 97  0  0
 2  0      0 99785904 106092 28023508    0    0     0     0  768  422  1  1 98  0  0
 1  0      0 100375088 106092 27434724    0    0     0    24 1132 3703  3  0 96  0  0
 2  0      0 99782104 106092 28023696    0    0     0     0  801  462  1  1 98  0  0
 1  0      0 100370920 106092 27434472    0    0     0    56 1155 4159  3  0 96  0  0
 1  0      0 99782112 106092 28024044    0    0     0     0  403  305  1  1 98  0  0
 2  0      0 101406896 106092 27434852    0    0     0   160  902 3665  2  0 98  0  0
 1  0      0 102556464 106092 27406232    0    0     0     0 1041  585  1  1 98  0  0
