procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 100371160  99816 27558248    0    0     0     0 1187 1120  4  1 95  0  0
 2  0      0 100368608  99816 27557692    0    0     0     0 1204 1038  4  0 96  0  0
 4  0      0 100340736  99816 27586748    0    0     0     0 1059  947  4  0 95  0  0
 2  0      0 100372896  99816 27557568    0    0     0    28 1184 1071  4  0 96  0  0
 4  0      0 100373744  99816 27557584    0    0     0     0 1021  771  4  0 96  0  0
 2  0      0 100373112  99816 27558024    0    0     0     0 1300 1001  4  0 95  0  0
 2  0      0 100371344  99816 27557632    0    0     0     0 1067  878  4  0 96  0  0
 2  0      0 100370472  99816 27558080    0    0     0     0 1285  893  4  1 95  0  0
 2  0      0 100372040  99816 27557680    0    0     0    32 1155  743  4  0 96  0  0
 5  0      0 100358520  99816 27572152    0    0     0     0 1346 1036  4  0 95  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 100373232  99816 27557728    0    0     0     0 1238  912  4  1 96  0  0
 2  0      0 100371248  99816 27557824    0    0     0     0 1149  762  4  0 96  0  0
 2  0      0 100370944  99816 27558140    0    0     0     0 1118 1035  4  0 95  0  0
 2  0      0 100372848  99820 27557904    0    0     0    16 1182  883  4  0 96  0  0
 4  0      0 100374512  99820 27557808    0    0     0     8 1078  794  4  0 96  0  0
 2  0      0 100371840  99820 27557824    0    0     0     0 1228 1132  4  1 95  0  0
 4  0      0 100369096  99820 27557888    0    0     0     0 1042  770  4  0 95  0  0
 2  0      0 100368976  99820 27557872    0    0     0     0 1291 1141  4  1 95  0  0
 2  0      0 100368272  99824 27557904    0    0     0    44 1137  854  4  0 96  0  0
 2  0      0 100371832  99824 27558124    0    0     0     8 1317  892  4  1 95  0  0
 2  0      0 100369616  99824 27557632    0    0     0     0 1033  958  4  0 96  0  0
 4  0      0 100352176  99824 27577092    0    0     0     0 1265 1065  4  0 95  0  0
 2  0      0 100371704  99824 27557712    0    0     0     0 1039  737  4  0 96  0  0
 4  0      0 100369776  99824 27557728    0    0     0    44 1110  941  4  0 96  0  0
 2  0      0 100369192  99824 27557680    0    0     0     8 1138  916  4  1 95  0  0
 2  0      0 100367024  99824 27557712    0    0     0     0 1193  868  4  0 96  0  0
 2  0      0 100366720  99824 27558612    0    0     0     0 1047 1071  4  1 95  0  0
 2  0      0 100368280  99824 27557760    0    0     0     0 1164  809  4  1 96  0  0
 4  0      0 100332080  99824 27594988    0    0     0    44 1118 1035  4  1 95  0  0
 2  0      0 100364880  99824 27557744    0    0     0    72 1333 1083  4  0 95  0  0
 4  0      0 100366056  99824 27557728    0    0     0     0 1044  998  4  1 95  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 100363920  99824 27558332    0    0     0     0 1179  984  4  0 95  0  0
 2  0      0 100367568  99824 27557888    0    0     0     0 1088  967  4  0 96  0  0
 4  0      0 100348368  99828 27577256    0    0     0    16 1270 1041  4  0 95  0  0
 2  0      0 100370864  99828 27557744    0    0     0     0 1186 1039  4  0 95  0  0
 4  0      0 100367608  99828 27557812    0    0     0   120 1240 1053  4  0 95  0  0
 2  0      0 100369176  99828 27558668    0    0     0     0 1146 1280  5  0 95  0  0
 2  0      0 100369184  99828 27558240    0    0     0     0 1300 1188  4  0 95  0  0
 4  0      0 100366928  99832 27561200    0    0     0    16 1154 1080  4  0 95  0  0
 2  0      0 100369488  99832 27557812    0    0     0     0 1161  982  4  0 95  0  0
 2  0      0 100372528  99832 27557812    0    0     0     0 1081  930  4  0 95  0  0
 2  0      0 100371464  99832 27558716    0    0     0     0 1305 1217  4  0 95  0  0
 2  0      0 100372736  99832 27557812    0    0     0     0  975  793  4  0 96  0  0
 4  0      0 100333200  99836 27595060    0    0     0    16 1162  934  4  1 95  0  0
 2  0      0 100371600  99836 27557912    0    0     0     0 1099  908  4  0 96  0  0
 4  0      0 100371376  99836 27557912    0    0     0     0 1295  875  4  0 95  0  0
 2  0      0 100371408  99836 27557912    0    0     0     0 1217  872  4  0 96  0  0
 4  0      0 100371176  99836 27557912    0    0     0     0 1126  902  4  0 96  0  0
 2  0      0 100370960  99840 27557912    0    0     0    16 1145  943  4  1 95  0  0
 2  0      0 100370976  99840 27557912    0    0     0     0 1266  934  4  0 96  0  0
 2  0      0 100370520  99840 27558340    0    0     0     4 1180 1072  4  0 95  0  0
 2  0      0 100373368  99840 27557912    0    0     0     0 1167  751  4  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 100372888  99840 27557912    0    0     0     0 1048  826  4  0 96  0  0
 2  0      0 100372416  99844 27557912    0    0     0    32 1312 1093  4  0 96  0  0
 3  0      0 100368328  99844 27560704    0    0     0     0 1050  902  4  1 95  0  0
 2  0      0 100370992  99844 27557912    0    0     0     0 1230 1106  4  0 96  0  0
 4  0      0 100371296  99844 27557816    0    0     0     0 1039  772  4  0 95  0  0
 2  0      0 100370224  99844 27557864    0    0     0     0 1264  931  4  0 95  0  0
 2  0      0 100371888  99844 27557852    0    0     0    16 1043  906  4  0 96  0  0
 2  0      0 100371136  99844 27558788    0    0     0     0 1174  878  4  0 95  0  0
 2  0      0 100369632  99844 27557932    0    0     0    16 1034  732  4  0 96  0  0
 4  0      0 100371312  99844 27557948    0    0     0     0 1238  940  4  0 95  0  0
 2  0      0 100374752  99844 27557832    0    0     0     0 1095  978  4  1 95  0  0
 2  0      0 100374528  99848 27558264    0    0     0    48 1124  886  4  0 96  0  0
 2  0      0 100373304  99848 27558256    0    0     0    24 1339 1142  4  1 95  0  0
 2  0      0 100372576  99848 27558264    0    0     0     0 1213  977  4  0 95  0  0
 4  0      0 100340152  99848 27591716    0    0     0     0 1247 1098  4  1 95  0  0
 2  0      0 100374272  99848 27557788    0    0     0     0 1192 1276  4  1 95  0  0
 4  0      0 100371536  99852 27557724    0    0     0    32 1269  961  4  0 95  0  0
 2  0      0 100370880  99852 27558152    0    0     0     0 1377 1212  4  0 95  0  0
 2  0      0 100372224  99852 27557740    0    0     0     0 1207  965  4  0 95  0  0
 3  0      0 100356216  99852 27573672    0    0     0     0 1143  990  4  1 95  0  0
 2  0      0 100372736  99852 27557836    0    0     0     0 1188 1076  4  1 95  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 100374160  99852 27557756    0    0     0    16 1179 1111  4  0 95  0  0
 2  0      0 100373328  99852 27558312    0    0     0     0 1262 1131  4  0 95  0  0
 2  0      0 100371648  99852 27557836    0    0     0     0 1087  964  4  0 95  0  0
 4  0      0 100373560  99852 27557676    0    0     0     0 1147  980  4  0 95  0  0
 2  0      0 100373984  99852 27557476    0    0     0     0 1287 1286  4  0 95  0  0
 2  0      0 100374832  99852 27557852    0    0     0    16 1097  773  4  0 96  0  0
 2  0      0 100374864  99852 27557852    0    0     0     0 1116 1110  4  0 95  0  0
 2  0      0 100376224  99852 27557808    0    0     0   116 1151  879  4  1 96  0  0
 2  0      0 100375376  99852 27558300    0    0     0     0 1249 1100  4  0 95  0  0
 2  0      0 100373896  99852 27558332    0    0     0     0 1201 1043  4  0 95  0  0
 4  0      0 100354504  99852 27573688    0    0     0    80 1236 1199  5  1 95  0  0
 2  0      0 100373400  99852 27557572    0    0     0     0 1314 1276  4  1 95  0  0
 4  0      0 100351752  99852 27576516    0    0     0     0 1261 1086  4  0 95  0  0
 2  0      0 100366168  99852 27557828    0    0     0     0 1226 1127  4  1 95  0  0
 2  0      0 100366760  99852 27557924    0    0     0     0 1095  915  4  1 95  0  0
 3  0      0 100330560  99852 27595168    0    0     0    24 1382 1408  5  1 95  0  0
 2  0      0 100366704  99852 27557908    0    0     0     0 1321 1312  4  1 95  0  0
 2  0      0 100364208  99852 27557992    0    0     0    16 1222 1104  4  1 95  0  0
 2  0      0 100368288  99852 27558104    0    0     0     0 1225 1213  4  1 95  0  0
 2  0      0 100366304  99852 27558248    0    0     0     0 1195  972  4  1 95  0  0
 2  0      0 100367472  99852 27558056    0    0     0    56 1270 1234  4  0 95  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 100366200  99852 27559024    0    0     0     0 1419 1732  5  1 95  0  0
 2  0      0 100364960  99852 27558024    0    0     0     0 1218 1170  4  1 95  0  0
 4  0      0 100366384  99852 27558184    0    0     0     0 1228 1209  4  1 95  0  0
 2  0      0 100366032  99852 27557924    0    0     0     0 1261 1212  4  1 95  0  0
 3  0      0 100367200  99852 27557960    0    0     0    32 1187  972  4  1 95  0  0
 4  0      0 100356400  99852 27562736    0    0     0    56 1116  997  4  0 95  0  0
 2  0      0 100368784  99852 27557832    0    0     0     0 1169 1118  4  1 95  0  0
 4  0      0 100370696  99852 27557656    0    0     0     0 1174 1125  4  0 95  0  0
 3  0      0 100352184  99852 27573168    0    0     0     0 1151 1147  4  1 95  0  0
 2  0      0 100375888  99852 27557752    0    0     0    16 1128 1074  4  0 95  0  0
 4  0      0 100354736  99852 27573532    0    0     0     0 1156  955  4  0 95  0  0
 4  0      0 100335488  99852 27595356    0    0     0     0 1174 1214  4  0 95  0  0
 4  0      0 100370624  99852 27557768    0    0     0     0 1249 1120  4  1 95  0  0
 2  0      0 100369824  99852 27558192    0    0     0     0 1201 1274  5  1 95  0  0
 2  0      0 100364520  99856 27557908    0    0     0    36 1243 1016  4  0 95  0  0
 3  0      0 100350248  99856 27576840    0    0     0     0 1380 1424  4  1 95  0  0
 2  0      0 100369008  99856 27557944    0    0     0     0 1208  978  4  0 95  0  0
 4  0      0 100371872  99856 27557992    0    0     0     0 1117 1004  4  0 95  0  0
 2  0      0 100371568  99856 27557884    0    0     0     0 1271  989  4  1 95  0  0
 2  0      0 100369880  99856 27557688    0    0     0   112 1221  939  4  0 96  0  0
 2  0      0 100368592  99856 27558672    0    0     0    12 1195 1068  4  1 95  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 100371200  99856 27557768    0    0     0     0 1056  752  4  0 96  0  0
 4  0      0 100365712  99856 27557688    0    0     0     4 1376  832  4  0 95  0  0
 2  0      0 100368992  99856 27557944    0    0     0     0 1386 1245  4  1 96  0  0
 4  0      0 100366816  99860 27557816    0    0     0    52 1205  901  4  1 96  0  0
 2  0      0 100366480  99860 27558024    0    0     0     0 1143  941  4  0 95  0  0
 2  0      0 100363808  99860 27557768    0    0     0     0 1129  899  4  0 96  0  0
 2  0      0 100362768  99860 27558624    0    0     0     8 1276 1057  4  1 95  0  0
 2  0      0 100369224  99860 27557816    0    0     0     0 1107  748  4  1 96  0  0
 4  0      0 100367744  99860 27557884    0    0     0    32 1178  879  4  1 95  0  0
 2  0      0 100368080  99860 27558152    0    0     0     0 1327 1280  4  1 95  0  0
 4  0      0 100366416  99860 27557724    0    0     0     0 1268 1216  4  1 95  0  0
 2  0      0 100366064  99860 27558576    0    0     0     0 1204 1175  4  1 95  0  0
 2  0      0 100366880  99860 27557692    0    0     0     0 1095  923  4  0 95  0  0
 4  0      0 100367968  99864 27557692    0    0     0    16 1205  987  4  0 95  0  0
 2  0      0 100370384  99864 27558548    0    0     0     0 1312 1353  4  0 95  0  0
 2  0      0 100368592  99864 27557660    0    0     0     0 1156  859  4  0 95  0  0
 2  0      0 100367664  99864 27558092    0    0     0     0 1122  965  4  1 95  0  0
 2  0      0 100365376  99864 27557760    0    0     0     0 1231  979  4  0 95  0  0
 4  0      0 100365728  99864 27557712    0    0     0    16 1272 1105  4  1 95  0  0
 2  0      0 100365104  99864 27558204    0    0     0    44 1370 1227  4  1 95  0  0
 2  0      0 100367616  99864 27557776    0    0     0     0 1042  959  4  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 100366896  99864 27557784    0    0     0     0 1221  972  4  0 95  0  0
 2  0      0 100366912  99864 27557780    0    0     0     4 1166  889  4  0 96  0  0
 2  0      0 100366208  99864 27558212    0    0     0    16 1232 1127  4  0 95  0  0
 2  0      0 100366208  99864 27557780    0    0     0     0 1075  843  4  0 96  0  0
 4  0      0 100366240  99864 27557780    0    0     0     0 1192  877  4  0 96  0  0
 2  0      0 100365760  99864 27557780    0    0     0     0 1294 1185  4  0 95  0  0
 4  0      0 100365536  99864 27557780    0    0     0     0 1161  863  4  0 95  0  0
 2  0      0 100367608  99864 27558212    0    0     0    16 1174 1086  4  0 96  0  0
 4  0      0 100367856  99864 27557780    0    0     0     0 1159  840  4  0 96  0  0
 2  0      0 100367408  99864 27557788    0    0     0     0 1226 1041  4  0 95  0  0
 2  0      0 100367664  99864 27557776    0    0     0     0 1126 1098  4  1 96  0  0
 2  0      0 100367472  99864 27557788    0    0     0     0 1112  923  4  0 95  0  0
 2  0      0 100367728  99864 27557780    0    0     0   200 1188  844  4  0 96  0  0
 4  0      0 100348112  99864 27576668    0    0     0     0 1213 1208  4  0 95  0  0
 2  0      0 100366840  99864 27557876    0    0     0     0 1173 1053  4  0 95  0  0
 4  0      0 100368440  99864 27557876    0    0     0     0 1160 1077  4  0 95  0  0
 2  0      0 100367080  99864 27558244    0    0     0    16 1246 1282  4  0 95  0  0
 2  0      0 100369136  99864 27557908    0    0     0    48 1194 1113  4  0 95  0  0
 4  0      0 100360344  99864 27564652    0    0     0     0 1151 1022  4  0 95  0  0
 2  0      0 100366272  99864 27558208    0    0     0     0 1174 1228  4  0 95  0  0
 2  0      0 100367344  99864 27557876    0    0     0     0 1152  925  4  0 95  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 100363920  99864 27562236    0    0     0     8 1290 1177  4  0 95  0  0
 2  0      0 100368720  99864 27557876    0    0     0    44 1205 1120  4  0 95  0  0
 4  0      0 100369000  99864 27557876    0    0     0     0 1078  861  4  0 96  0  0
 2  0      0 100368560  99864 27557880    0    0     0     0 1257  954  4  0 95  0  0
 4  0      0 100366552  99864 27557748    0    0     0     0 1159 1159  4  1 95  0  0
 2  0      0 100365280  99864 27558652    0    0     0     0 1289 1314  5  1 95  0  0
 2  0      0 100370424  99868 27557844    0    0     0    16 1139 1007  4  1 95  0  0
 2  0      0 100369072  99868 27558256    0    0     0     0 1371 1369  5  1 95  0  0
 3  0      0 100369808  99868 27557824    0    0     0     0 1368 1228  4  1 95  0  0
 4  0      0 100333296  99868 27594616    0    0     0     0 1211 1150  5  1 95  0  0
 2  0      0 100369120  99868 27558260    0    0     0     0 1187 1266  4  1 95  0  0
 4  0      0 100363840  99868 27564608    0    0     0    32 1265 1152  5  1 95  0  0
 2  0      0 100368928  99868 27558260    0    0     0    56 1325 1468  4  1 95  0  0
 4  0      0 100370272  99868 27557864    0    0     0     0 1238 1060  5  0 95  0  0
 2  0      0 100369408  99868 27558844    0    0     0     0 1181 1364  4  1 95  0  0
 2  0      0 100370960  99868 27557880    0    0     0     0 1168 1081  4  1 95  0  0
 2  0      0 100370376  99872 27558256    0    0     0    16 1344 1413  5  1 95  0  0
 4  0      0 100367824  99872 27557896    0    0     0     0 1175 1115  4  1 95  0  0
 4  0      0 100348512  99872 27578192    0    0     0     0 1192 1169  5  1 95  0  0
 2  0      0 100367952  99872 27557864    0    0     0     0 1290 1215  4  1 95  0  0
 2  0      0 100366752  99872 27558304    0    0     0     0 1365 1198  4  0 95  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 100364984  99872 27557516    0    0     0    32 1147  944  4  0 95  0  0
 4  0      0 100357520  99872 27565688    0    0     0     0 1124  963  4  0 95  0  0
 2  0      0 100364688  99872 27557980    0    0     0     0 1224 1130  4  0 95  0  0
 2  0      0 100365776  99872 27557904    0    0     0     0 1249 1102  4  0 95  0  0
 3  0      0 100346504  99872 27576836    0    0     0     0 1240 1138  4  1 95  0  0
 2  0      0 100366224  99872 27557944    0    0     0    56 1122  972  4  0 95  0  0
 4  0      0 100366816  99872 27557916    0    0     0     0 1149 1007  4  1 95  0  0
 2  0      0 100366480  99872 27558376    0    0     0     0 1246 1232  4  0 95  0  0
 2  0      0 100363664  99872 27557948    0    0     0     0 1109  914  4  0 95  0  0
 4  0      0 100364512  99872 27557980    0    0     0     0 1084  988  4  0 95  0  0
 2  0      0 100364608  99880 27557492    0    0     0   136 1278 1179  4  0 95  0  0
 2  0      0 100365200  99880 27558008    0    0     0     0 1188 1049  4  0 95  0  0
 4  0      0 100347144  99880 27576768    0    0     0     0 1209 1147  4  0 95  0  0
 2  0      0 100365520  99880 27558488    0    0     0     0 1133 1135  4  1 95  0  0
 2  0      0 100364288  99880 27557968    0    0     0     0 1174  999  4  0 95  0  0
 3  0      0 100345616  99884 27577452    0    0     0    52 1244 1392  4  1 95  0  0
 2  0      0 100361792  99884 27558012    0    0     0     0 1251  995  4  0 95  0  0
 4  0      0 100367296  99884 27558032    0    0     0     0 1030  921  4  0 95  0  0
 2  0      0 100362912  99884 27558888    0    0     0     0 1162 1100  4  0 95  0  0
 2  0      0 100365408  99884 27558344    0    0     0     0 1160  853  4  0 96  0  0
 2  0      0 100364264  99884 27558792    0    0     0    16 1171  989  4  0 95  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 100368936  99884 27557920    0    0     0     0 1367  930  4  0 96  0  0
 4  0      0 100363664  99884 27557892    0    0     0     0 1560  935  4  1 95  0  0
 2  0      0 100366736  99884 27558252    0    0     0     0 1639 1136  4  0 95  0  0
 3  0      0 100365000  99884 27557956    0    0     0     0 1537 2019  4  0 96  0  0
 2  0      0 100363096  99884 27558292    0    0     0    40 1674 1084  4  1 95  0  0
 2  0      0 100365968  99884 27557828    0    0     0    36 1277  875  4  0 96  0  0
 3  0      0 100347512  99884 27576812    0    0     0     4 1286 2160  4  0 95  0  0
 2  0      0 100367544  99884 27557888    0    0     0     0 1095  773  4  0 96  0  0
 4  0      0 100369216  99884 27557828    0    0     0     0 1134  817  4  0 96  0  0
 2  0      0 100368640  99892 27557404    0    0     0    40 1224 1090  4  1 95  0  0
 2  0      0 100363616  99892 27557908    0    0     0     0 1208  909  4  0 96  0  0
 2  0      0 100362576  99892 27558272    0    0     0     0 1115  942  4  0 95  0  0
 2  0      0 100365200  99892 27557864    0    0     0     0 1175  902  4  0 96  0  0
 3  0      0 100328832  99892 27595108    0    0     0     0 1072  865  4  0 95  0  0
 2  0      0 100366568  99892 27558240    0    0     0    16 1315  958  4  0 96  0  0
 4  0      0 100368720  99892 27557980    0    0     0     0 1129  950  4  0 96  0  0
 2  0      0 100368880  99892 27557444    0    0     0     0 1200  873  4  0 95  0  0
 2  0      0 100366960  99892 27557916    0    0     0     0 1088  764  4  0 96  0  0
 2  0      0 100366184  99892 27558360    0    0     0     0 1486 1281  4  0 95  0  0
 2  0      0 100364744  99896 27558216    0    0     0    44 1137  959  4  0 95  0  0
 2  0      0 100367384  99896 27557948    0    0     0     0 1170  957  4  0 95  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 100370632  99896 27557832    0    0     0   344 1300 1159  4  0 95  0  0
 3  0      0 100368960  99896 27557836    0    0     0     0 1226  901  4  0 96  0  0
 4  0      0 100330008  99896 27594996    0    0     0     0 1042  836  4  0 95  0  0
 2  0      0 100367712  99900 27557804    0    0     0    96 1157 1012  4  0 96  0  0
 3  0      0 100331592  99900 27595080    0    0     0     4 1105  822  4  0 95  0  0
 2  0      0 100368576  99900 27558376    0    0     0     0 1252 2003  4  0 96  0  0
 4  0      0 100368640  99900 27557884    0    0     0     0 1078  954  4  0 95  0  0
 2  0      0 100368080  99900 27557952    0    0     0     0 1367  927  4  1 95  0  0
 2  0      0 100369784  99904 27558688    0    0     0    20 1062 1097  4  0 96  0  0
 2  0      0 100368656  99904 27557876    0    0     0     0 1383 1126  4  0 95  0  0
 2  0      0 100367024  99904 27558348    0    0     0     8 1260  850  4  0 96  0  0
 4  0      0 100366832  99904 27558436    0    0     0     0 1561 1125  4  1 95  0  0
 2  0      0 100362944  99904 27558080    0    0     0     0 1393 1107  4  0 95  0  0
 2  0      0 100364576  99908 27558160    0    0     0    52 1541 1145  4  0 95  0  0
 4  0      0 100351120  99908 27575812    0    0     0     4 1286  988  4  0 95  0  0
 2  0      0 100368800  99908 27557988    0    0     0     0 1872 1559  4  1 95  0  0
 4  0      0 100367312  99908 27558052    0    0     0     0 1178 1208  5  1 95  0  0
 2  0      0 100366368  99908 27558060    0    0     0     0 1378 1356  4  0 95  0  0
 4  0      0 100365872  99912 27557924    0    0     0    40 1448 1074  4  0 95  0  0
 2  0      0 100365680  99912 27557936    0    0     0    84 1324 1139  4  1 95  0  0
 2  0      0 100365928  99912 27557940    0    0     0     8 1093 1053  4  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 100330928  99912 27594648    0    0     0     0 1317 1169  4  0 95  0  0
 2  0      0 100360968  99912 27557956    0    0     0     0 1061  742  4  0 96  0  0
 4  0      0 100363888  99912 27557828    0    0     0    44 1120  949  4  0 96  0  0
 2  0      0 100363984  99912 27557876    0    0     0     0 1102  881  4  0 95  0  0
 2  0      0 100364832  99912 27558240    0    0     0     0 1625  941  4  0 96  0  0
 2  0      0 100365304  99912 27557928    0    0     0     0 1205 1077  4  1 95  0  0
 2  0      0 100366528  99912 27558684    0    0     0     0 1101  739  4  0 96  0  0
 4  0      0 100351648  99912 27571396    0    0     0    40 1095  784  4  0 95  0  0
 2  0      0 100366496  99912 27558892    0    0     0     4 1334 1121  4  1 96  0  0
 4  0      0 100363944  99912 27557972    0    0     0     4 1072  753  4  1 96  0  0
 2  0      0 100363328  99912 27558484    0    0     0     0 1194  828  4  1 95  0  0
 2  0      0 100364880  99912 27557940    0    0     0     0 1045  870  4  0 96  0  0
 2  0      0 100363520  99912 27558500    0    0     0    16 1238 1005  4  1 95  0  0
 2  0      0 100365584  99912 27557976    0    0     0    12 1098  724  4  1 96  0  0
 4  0      0 100366176  99912 27558056    0    0     0     0 1163  893  4  0 95  0  0
 3  0      0 100366096  99912 27558832    0    0     0     0 1082  863  4  0 95  0  0
 2  0      0 100363280  99912 27558072    0    0     0     0 1212  872  4  0 96  0  0
 2  0      0 100363648  99912 27557904    0    0     0    28 1254 1395  4  0 95  0  0
 2  0      0 100364608  99912 27558884    0    0     0   404 1392  950  4  0 96  0  0
 4  0      0 100367464  99912 27557868    0    0     0     0 1078  883  4  0 96  0  0
 2  0      0 100366952  99912 27558376    0    0     0    12 1311 1112  4  0 95  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 100365216  99912 27557964    0    0     0     0 1079  823  4  0 96  0  0
 2  0      0 100363592  99916 27558868    0    0     0    24 1291 1156  4  1 95  0  0
 4  0      0 100364912  99916 27558044    0    0     0     0 1169  765  4  0 96  0  0
 2  0      0 100364312  99916 27558444    0    0     0     0 1299  961  4  0 95  0  0
 2  0      0 100367128  99916 27557540    0    0     0     0 1060  847  4  0 96  0  0
 3  0      0 100350208  99916 27576624    0    0     0     0 1185 1100  4  1 95  0  0
 2  0      0 100366896  99916 27557440    0    0     0    16 1258 1109  4  0 95  0  0
 4  0      0 100364160  99916 27557872    0    0     0     0 1266 1148  4  1 95  0  0
 2  0      0 100364192  99916 27557872    0    0     0     0 1197 1046  4  0 95  0  0
 2  0      0 100364704  99916 27557864    0    0     0     0 1117  913  4  0 95  0  0
 4  0      0 100342304  99916 27581528    0    0     0     0 1161 1032  4  1 95  0  0
 2  0      0 100364320  99916 27558380    0    0     0    32 1356 1059  4  0 96  0  0
 2  0      0 100365872  99916 27557976    0    0     0    56 1145  791  4  0 96  0  0
 4  0      0 100359664  99916 27565132    0    0     0     0 1174  963  4  0 95  0  0
 2  0      0 100366096  99916 27558400    0    0     0     0 1112  909  4  0 96  0  0
 2  0      0 100367408  99916 27557952    0    0     0     0 1243  908  4  0 96  0  0
 2  0      0 100366672  99916 27558384    0    0     0    32 1137 1082  4  0 95  0  0
 2  0      0 100366160  99916 27557872    0    0     0     0 1105  792  4  0 96  0  0
 3  0      0 100348248  99916 27576856    0    0     0     8 1098  934  4  0 95  0  0
 2  0      0 100364160  99916 27557904    0    0     0     0 1297 1005  4  0 96  0  0
 4  0      0 100363248  99916 27557872    0    0     0     0 1042  815  4  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 100362624  99916 27557988    0    0     0    44 1234  969  4  1 95  0  0
 2  0      0 100364192  99916 27557936    0    0     0     0 1049  938  4  0 96  0  0
 3  0      0 100360592  99916 27560300    0    0     0     8 1335 1252  4  1 95  0  0
 2  0      0 100361496  99916 27558396    0    0     0     0 1097  862  4  0 96  0  0
 4  0      0 100348976  99916 27572100    0    0     0     0 1115  988  4  1 95  0  0
 2  0      0 100362456  99916 27558412    0    0     0    28 1105  992  4  0 95  0  0
 4  0      0 100363536  99916 27558080    0    0     0     0 1275  985  4  0 95  0  0
 2  0      0 100366288  99916 27557980    0    0     0     8 1124 1123  4  0 95  0  0
 2  0      0 100365984  99916 27558000    0    0     0     0 1123  794  4  0 96  0  0
 2  0      0 100364880  99916 27558104    0    0     0     0 1103  869  4  0 95  0  0
 2  0      0 100368008  99916 27558032    0    0     0    44 1366 1195  4  0 95  0  0
 4  0      0 100368600  99916 27558128    0    0     0     0 1136 1032  4  1 95  0  0
 2  0      0 100367744  99916 27558492    0    0     0     0 1308 1265  4  1 95  0  0
 4  0      0 100364704  99916 27558160    0    0     0     0 1139 1034  4  0 95  0  0
 2  0      0 100363824  99916 27558072    0    0     0     0 1395 1383  4  1 95  0  0
 2  0      0 100364880  99916 27558072    0    0     0    32 1188 1088  4  1 95  0  0
 2  0      0 100364288  99916 27558492    0    0     0   144 1286 1109  4  1 95  0  0
 4  0      0 100361488  99916 27558072    0    0     0     0 1025  823  4  0 96  0  0
 3  0      0 100356824  99916 27564356    0    0     0     0 1293 1089  4  0 95  0  0
 2  0      0 100362680  99916 27557864    0    0     0     0 1109  885  4  1 96  0  0
 2  0      0 100361808  99924 27558164    0    0     0    40 1289  945  4  1 95  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 100366272  99924 27558164    0    0     0     0 1097 1428  4  0 96  0  0
 4  0      0 100351952  99924 27570240    0    0     0     0 1250 1054  4  0 95  0  0
 2  0      0 100364960  99924 27557656    0    0     0     0 1111 1089  4  1 95  0  0
 2  0      0 100367960  99924 27558052    0    0     0     0 1133  985  4  0 95  0  0
 2  0      0 100367304  99928 27558052    0    0     0    32 1126  939  4  0 95  0  0
